firstName,middleName,lastName,nameNick,pos,weight,height,birthDate
George,Lawrence,Mikan,Larry,,79,210,1948-04-08
Arild,Verner Agerskov,Mikkelsen,Vern,F-C,79,225,1928-10-21
Edward,,Miles,"Eddie, the Man with the Golden Arm",G-F,76,195,1940-07-05
Nathan,,Militzok,Nat,F,75,195,1923-05-03
William,Ralph,Miller,Bill,F,75,190,1924-11-24
Robert,Edwin,Miller,Bob,F-C,82,230,1956-07-09
Bradley,Alan,Miller,Brad,C,83,244,1976-04-12
Richard,Mathias,Miller,Dick,F,78,215,1958-04-26
Edwin,B.,Miller,"Eddie, Ed",C-F,80,225,1931-06-18
Lawrence,James,Miller,"Larry, Mills",G-F,76,190,1946-04-04
Michael,Lloyd,Miller,Mike,F,80,211,1980-02-19
Reginald,Wayne,Miller,Reggie,G-F,79,185,1965-08-24
Walter,P.,Miller,Walt,F,74,190,1915-07-30
Christopher,Lemonte,Mills,Chris,F,78,215,1970-01-25
Davage,,Minor,"Dave, Wheelhorse of Steel City",G-F,74,185,1922-02-23
Wataru,,Misaka,Wat,G,67,150,1923-12-21
Michael,Anthony,Mitchell,"Mike, Mitch",F,79,215,1956-01-01
Samuel,E.,Mitchell,Sam,F,78,210,1963-09-02
Ernest,Todd,Mitchell,Todd,F,79,205,1966-07-26
Steven,Charles,Mix,Steve,F,79,215,1947-12-30
William,P.,Mlkvy,"Bill, The Owl without a Vowel",F,76,190,1931-01-19
Douglas,Edwin,Moe,Doug,F-G,77,215,1938-09-21
Vernon,Earl,Monroe,"Earl, The Pearl, Black Jesus",G,75,185,1944-11-21
Gregory,Keith,Monroe,Greg,C,83,250,1990-06-04
Howard,,Montgomery,Howie,F,76.5,220,1940-08-22
James,J.,Mooney,Jim,F,77,215,1930-07-08
Eugene,Wilbert,Moore,Gene,C-F,81,225,1945-07-29
John,T.,Moore,Jackie,F,77,180,1932-09-24
John,Brian,Moore,"Johnny, Junior",G,73,175,1958-03-03
Clinton,Renard,Moore,Mikki,C,83,225,1975-11-04
Ronald,Keith,Moore,Ron,F-C,82,260,1962-01-16
Jack,Wade,Moreland,Jackie,F-G,79,215,1938-03-11
Munden,Guy,Morgan,Guy,G,80,205,1960-08-23
Christopher,Vernard,Morris,Chris,F,80,210,1966-01-20
Glen,Max,Morris,Max,F-C,73,195,1925-03-14
Markieff,,Morris,Keef,F,82,245,1989-09-02
Michael,Fitzgerald,Morrison,Mike,G,76,195,1967-08-16
Dwight,W.,Morrison,Red,F-C,80,215,1932-04-26
Richard,Carl,Mount,"Rick, The Rocket",G,75,175,1947-01-05
Charles,,Mrazovich,Chuck,F,77,185,1924-02-26
Joseph,A.,Mullaney,Joe,G,72,165,1925-11-17
Robert,J.,Mullens,Bob,G,73,175,1922-11-01
Christopher,Paul,Mullin,Chris,F-G,78,200,1963-07-30
Jeffrey,Vincent,Mullins,"Jeff, Pork Chop",G-F,76,190,1942-03-18
Christian,,Munk,Chris,F,81,225,1967-08-05
Richard,D.,Murphy,Dick,G,73,175,1921-03-10
Ronald,T.,Murphy,Ronnie,G-F,77,225,1964-07-29
Kenneth,Stanley,Murray,Ken,G-F,74,190,1928-04-20
Terrah,Jerrod,Mustaf,Jerrod,F-C,82,238,1969-10-28
Peter,E.,Myers,"Pete, Skeeter Hawk",G-F,78,180,1963-09-15
Robert,E.,Naber,Bob,F,75,185,1929-09-03
Gerald,R.,Nagel,Gerry,G,72,190,1928-05-18
Frederick,Karl,Nagy,"Fred, Fritz",G-F,73.5,170,1924-01-03
Robert,Lee,Nash,Bob,F,80,195,1950-08-24
Charles,Francis,Nash,"Cotton, Charlie",F,77,215,1942-07-24
Stephen,John,Nash,Steve,G,75,195,1974-02-07
Kenneth,Wayne,Natt,"Ken, Kenny",G,75,185,1958-10-05
William,Dean,Naulls,"Willie, The Whale",F-C,78,225,1934-10-07
James,Ellerbe,Neal,"Jim, Ebberle, Ellerbe, Big Daddy",C,83,235,1930-05-21
Eddie,Carl,Nealy,Ed,F,79,238,1960-02-19
Albert,Edward,Negratti,Al,F-C,75,200,1921-06-12
Donald,Arvid,Nelson,"Don, Nellie",F,78,210,1940-05-15
Louis,,Nelson,"Louie, Sweets",G,75,190,1951-05-28
Richard,S.,Nemelka,Dick,G,72,175,1943-10-01
Radoslav,,Nesterovic,Rasho,C,84,248,1976-05-30
Robert,,Netolicky,"Bob, Neto",F-C,81,220,1942-08-02
Charles,Goodrich,Nevitt,"Chuck, Chuck E. Cheese",C,89,217,1959-06-13
Michael,F.,Newlin,Mike,G-F,76,200,1949-01-02
David,L.,Newmark,"Dave, Shorty",C,84,240,1946-09-11
John,Sylvester,Newman,"Johnny, J. New",F-G,79,190,1963-11-28
Orlando,Carl,Nicks,Carl,G,73,175,1958-10-06
Richard,W.,Niemann,Rich,C,84,245,1946-07-02
John,Richard,Niemiera,"Richie, Dick",G-F,73,165,1921-05-26
Michael,Donnell,Niles,Mike,F,78,225,1955-03-31
Norman,Ellard,Nixon,Norm,G,74,170,1955-10-11
Charles,E.,Noble,Chuck,G,76,190,1931-07-24
James,S.,Nolan,Jim,C,80,210,1927-06-09
Jeffrey,Wallace,Nordgaard,Jeff,F,79,225,1973-02-23
Robert,,Nordmann,"Bob, Bevo, Big Bob",C,82,225,1939-12-11
John,A.,Norlander,Johnny,F,75,180,1921-03-05
Coniel,,Norman,"Connie, Popcorn",G,75,175,1953-09-24
Kenneth,Darnel,Norman,"Kenny, Snake, (Ken Colliers in h.s.)",F,80,215,1964-09-05
Martyn,,Norris,Moochie,G,73,175,1973-07-27
Stanley,M.,Noszka,Stan,G,73,185,1920-09-09
Michael,D.,Novak,Mike,C-F,81,219,1915-04-23
Melvyn,P.,Nowell,Mel,G,74,170,1939-12-27
Obinna,Julius,Nwosu,Julius,C,82,255,1971-05-01
Edward,Charles,O'Bannon,Ed,F,80,222,1972-08-14
Robert,L.,O'Brien,"Bob, Bobby ",F-C,76,190,1927-01-26
James,J.,O'Brien,"Jimmy, Jim",G,73,170,1949-04-09
James,M.,O'Brien,Jim,F,79,180,1951-11-07
Dermott,F.,O'Connell,Dermie,G,72,174,1928-04-13
Andrew,J.,O'Donnell,Andy,G,73,180,1925-03-10
Carlos,,Ogden,Bud,F,78,215,1946-12-29
Raymond,Alan,Ogg,Alan,C,85,235,1967-07-05
Francis,David,O'Grady,Buddy,G,71,160,1920-01-19
Donald,Jay,Ohl,Don,G,75,190,1936-04-18
Chukwuemeka,Noubuisi,Okafor,Emeka,F-C,82,252,1982-09-28
Richard,T.,O'Keefe,Dick,G-F,74,170,1923-09-29
Thomas,V.,O'Keefe,Tommy,G,74,185,1926-07-16
Michael,F.,O'Koren,Mike,F-G,79,207,1958-02-07
Eugene,William,Ollrich,"Gene, Moe",G,71,160,1922-06-30
Enoch,Eli,Olsen,Bud,F-C,80,215,1940-07-25
Vincent,Grady,O'Malley,Grady,F,77,205,1948-04-25
John,M.,Orr,Johnny,F,75,190,1927-06-10
Charles,H.,Osborne,"Chuck, Charley, The Horse",F,78,210,1939-01-21
Gregory,Donovan,Ostertag,Greg,C,86,280,1973-03-06
Walter,Raymond,Osterkorn,"Wally, Ox",F-C,76.5,205,1928-07-06
Daniel,James,O'Sullivan,Dan,C,82,245,1968-03-03
Matthew,Brian,Othick,Matt,G,73,165,1969-03-16
Donald,F.,Otten,"Don, Big Don",C,82,240,1921-04-18
Charles,,Outlaw,Bo,F-C,80,210,1971-04-13
Claudell,,Overton,Claude,G,74,195,1927-12-16
Douglas,M.,Overton,Doug,G,75,180,1969-08-03
Haywood,Chris,Owens,Chris,F,79,245,1979-03-01
James,L.,Owens,"Jim, Red",G-F,75,185,1925-09-02
Thomas,William,Owens,Tom,C-F,82,215,1949-06-28
Raymond,,Owes,Ray,F,81,224,1972-12-11
Joseph,,Pace,Joe,C,82,220,1953-12-18
Zaur,,Pachulia,Zaza,F-C,83,240,1984-02-10
Frederick,Vincent,Paine,Fred,F,77,210,1925-12-07
Milton,S.,Palacio,Milt,G,75,195,1978-02-07
John,S.,Palmer,Bud,F-C,76,180,1921-09-14
James,G.,Palmer,"Jim, Keok",F-C,80,224,1933-06-08
Andrew,John,Panko,Andy,F,79,215,1977-11-29
Estes,Foster,Parham,Easy,F-G,75,200,1921-12-27
William,,Parker,Smush,G,76,180,1981-06-01
Robert,S.,Parker,Sonny,F-G,78,200,1955-03-22
William,Anthony,Parker,Tony,G,74,177,1982-05-17
Medford,R.,Park,"Med, Missouri Mule, Bulldozer",G-F,74,200,1933-04-11
Charles,H.,Parsley,Charlie,G,74,175,1925-10-13
Martin,Harold,Passaglia,Marty,G,72.5,170,1919-04-22
Stanley,A.,Patrick,Stan,F-G,74,185,1922-05-05
Steven,J.,Patterson,Steve,C,81,225,1948-06-24
Tommie,J.,Patterson,"Tommy, Tom",F,78,220,1948-10-15
Worthington,R.,Patterson,Worthy,G,74,175,1931-06-17
Christopher,Emmanuel,Paul,"Chris, CP3",G,72,175,1985-05-06
Charles,,Paulk,Charlie,F-C,79,211,1946-06-14
Gerald,Arthur,Paulson,Jerry,G,74,185,1935-07-21
William,Edward,Paultz,"Billy, The Whopper",C-F,83,235,1948-07-30
Aleksandar,,Pavlovic,Sasha,F,79,210,1983-11-15
James,Edward,Paxson,"Jim, Power-Tower, Springfield Rifle",F-G,78,200,1932-12-19
James,Joseph,Paxson,Jim,G-F,78,200,1957-07-09
John,,Payak,Johnny,G-F,76,174,1926-11-20
Kenneth,Victor,Payne,Kenny,F-G,80,195,1966-11-25
Thomas,,Payne,Tom,C,86,240,1950-11-19
Melvin,E.,Payton,Mel,F-G,76,185,1926-07-16
John,Francis Robert,Pelkington,"Jake, Pelky, Stretch",C-F,78,220,1916-01-03
Samuel,Troy,Pellom,Sam,F-C,81,225,1951-10-02
Michael,Walter,Peplowski,Mike,C,82,270,1970-10-15
William,Edward,Perdue,Will,C,84,240,1965-08-29
Samuel,Bruce,Perkins,"Sam, Big Smooth, Sleepy",F-C,81,235,1961-06-14
Timothy,D.,Perry,Tim,F-C,81,200,1965-06-04
Robert,,Peterson,"Bob, Blinky",F,77,210,1932-01-25
Edward,T.,Peterson,Ed,C,81,220,1924-06-27
James,Richard,Petersen,"Jim, Pete",F-C,82,235,1962-02-22
Melvin,Lowell,Peterson,Mel,G-F,76,185,1938-03-23
Geoffrey,Michael,Petrie,Geoff,G,76,190,1948-04-17
Robert,E. Lee,Pettit,"Bob, Big Blue, Dixie Dandy, others",F-C,81,205,1932-12-12
John,Edward,Phelan,Jack,F,77,195,1925-11-06
Michael,,Phelps,Mike,G,76,180,1961-10-03
Andrew,Michael,Phillip,Andy,G-F,74,195,1922-03-07
Donald,Eugene,Phillips,Gene,G,76,175,1948-10-25
Walter,,Piatkowski,Walt,F,80,220,1945-06-11
Stanley,Thomas,Pietkiewicz,Stan,G-F,77,200,1956-07-14
Edward,Lewis,Pinckney,"Ed, E-Z Ed",F,81,195,1963-03-27
David,Vincent,Piontek,Dave,F-C,77.5,230,1934-08-27
Thomas,Tracy,Piotrowski,Tom,C,85,240,1960-10-17
Charles,E.,Pittman,Charlie,F,79,220,1958-03-23
James,Clifford,Pollard,"Jim, The Kangaroo Kid",F-C-G,75.5,185,1922-07-09
Clifton,,Pondexter,Cliff,F-C,81,233,1954-09-15
David,G.,Popson,Dave,F-C,82,220,1964-05-17
Benedict,Jay,Poquette,"Ben, Gentle Ben",F-C,81,235,1955-05-07
Robert,M.,Portman,Bob,F,77,200,1947-03-22
Andre,Lavor,Postell,Lavor,G-F,77,205,1978-02-26
Cincinnatus,,Powell,Cincy,F-C,79,220,1942-02-25
Michael,P.,Pratt,Mike,G-F,76,195,1948-08-04
Stephen,Richard,Previs,Steve,G,74.5,183,1950-02-09
Hartley,Brent,Price,Brent,G,73,165,1968-12-09
James,E.,Price,"Jim, Jughead",G,74.5,195,1949-11-27
William,Mark,Price,Mark,G,72,170,1964-02-15
Michael,,Price,Mike,G,75,200,1948-09-11
Anthony,,Price,Tony,G,78,190,1957-01-05
Robert,B.,Priddy,Bob,F,75,190,1930-03-24
Bronta,Laron,Profit,Laron,G-F,76,204,1977-08-05
Leslie,,Pugh,Les,C-F,79,190,1923-09-18
Robert,L.,Quick,Bob,F-G,77,215,1946-03-05
Christopher,James,Quinn,Chris,G,74,185,1983-09-27
Luther,,Rackley,Luke,C,82,220,1946-06-11
Howard,,Rader,Howie,G-F,73,190,1921-03-29
Leonard,,Rader,"Len, Lenny",G-F,73,185,1921-03-29
George,Lewis,Radovich,Moe,G,72,160,1929-05-05
Raymond,A.,Radziszewski,Ray,F,77,210,1935-03-01
Raymond,Ernest,Ragelis,Ray,F,76,205,1928-12-10
Edward,Eugene,Rains,Ed,F,79,190,1956-12-24
Darrell,Kurt,Rambis,"Kurt, Rambo",F,80,213,1958-02-25
Calvin,,Ramsey,"Cal, The Hawk",F,76,200,1937-07-13
Raymond,Leroy,Ramsey,Ray,G-F,74,165,1921-07-18
Ronald,Shavlik,Randolph,Shavlik,F,82,240,1983-11-24
Zachary,,Randolph,"Zach, Z-bo",F,81,270,1981-07-16
Wallace,Aliifua,Rank,Wally,F-G,78,220,1958-03-01
Robert,B.,Rascoe,Bobby,G-F,76,205,1940-07-22
William,Edward,Ratleff,"Ed, Easy Ed",F-G,78,195,1950-03-29
Michael,D.,Ratliff,Mike,C,82,230,1951-06-07
Theophalus,Curtis,Ratliff,Theo,F-C,82,225,1973-04-17
Andrew,Jay,Rautins,Andy,G,76,190,1986-11-02
Donald,L.,Ray,"Don, Duck",F-C,77,190,1921-07-08
James,E.,Ray,Jim,G,72.5,180,1934-01-12
James,R.,Rayl,"Jim, Jimmy, The Splendid Splinter",G,74,175,1941-06-21
Jonathan,Clay,Redick,J.J.,G,76,190,1984-06-24
Hubert,F.,Reed,"Hub, Hubber",C-F,81,215,1936-10-04
Ronald,Lee,Reed,Ron,F,77,205,1942-11-02
Richard,Joseph,Regan,"Richie, The Cat",G,74,180,1930-11-30
Donald,,Rehfeldt,Don,F,78,210,1927-01-07
William,Jennings,Reid,Billy,G,77,190,1957-09-10
James,,Reid,Jim,F,78,210,1945-08-03
Herman,,Reid,J.R.,F-C,81,247,1968-03-31
Joseph,Francis,Reiser,Chick,G-F,71,165,1914-12-17
Robert,Lamar,Rensberger,Rob,F,74,170,1921-03-07
Eugene,Stephen,Rhodes,Gene,G,73,170,1927-09-02
Micheal,Ray,Richardson,"Micheal Ray, Sugar Ray",G-F,77,189,1955-04-11
Jerome,,Richardson,Pooh,G,73,180,1966-05-14
Mitchell,James,Richmond,"Mitch, Rock, Hammer",G,77,215,1965-06-30
Richard,James,Ricketts,Dick,F-C,79,215,1933-12-04
Lukas,Robin,Ridnour,Luke,G,74,175,1981-02-13
Melvin,Russell,Riebe,"Mel, Mouse",G-F,71,180,1916-07-12
Robert,F.,Riedy,Bob,F,78,215,1945-08-26
James,R.,Riffey,Jim,F,76,200,1923-12-14
Thomas,E.,Riker,Tom,C-F,82,225,1950-02-28
Robert,J.,Riley,Bob,F,81,235,1948-07-06
Patrick,James,Riley,Pat,G-F,76,202,1945-03-20
Ronald,Jay,Riley,Ron,F,80,195,1950-11-11
Richard,P.,Rinaldi,Rich,G,75,195,1949-08-03
Michael,W.,Riordan,Mike,G-F,76,200,1945-07-09
Arnold,D.,Risen,"Arnie, Stilts",C-F,81,200,1924-10-09
Goebel,Franklin,Ritter,Tex,G-F,74,185,1924-02-26
Glenn,Anton,Rivers,Doc,G,76,185,1961-10-13
Lee Roy,,Robbins,Lee,F,75,175,1922-02-11
Austin,,Robbins,Red,F-C,80,190,1944-09-30
William,,Roberts,Bill,C,80,195,1925-03-03
Frederick,Clark,Roberts,"Fred, Norman Bates",F-C,82,218,1960-08-14
Joseph,C.,Roberts,Joe,F,78,214,1936-05-18
Marvin,James,Roberts,Marv,F-C,80,200,1950-01-29
Darryl,,Robertson,Tony,G,76,195,1956-01-01
Frederick,Robert,Robey,Rick,C-F,82,230,1956-01-30
William,Clintard,Robinzine,Bill,F,79,230,1953-01-20
Christopher,Sean,Robinson,Chris,G,77,200,1974-04-02
Nathaniel,Cornelius,Robinson,Nate,G,69,180,1984-05-31
Clifford,Trent,Robinson,Cliff,F,81,220,1960-03-13
Samuel,Lee,Robinson,Sam,F,79,190,1948-01-01
Leonard,Eugene,Robinson,"Truck, Len",F-C,79,225,1951-10-04
Wilbert,,Robinson,Wil,G,74,170,1949-12-25
David,George,Robisch,"Dave, Robo",C-F,82,235,1949-12-22
Ephraim,J.,Rocha,"Red, The Thin Man",C-F,80,185,1923-09-18
Eugene,,Rock,Gene,G,69,155,1921-11-04
Louis,Marquel,Roe,Lou,F,79,220,1972-07-14
John,Bernard,Rogers,Johnny,F-C,82,225,1963-12-30
Albert,Andreu,Roges,Al,G-F,76,195,1930-10-25
Kenneth,Lawrence,Rohloff,Ken,G,72,190,1939-04-18
Kenneth,Herman,Rollins,Kenny,G,72,168,1923-09-14
Philip,Lee,Rollins,"Phil, Flip",G,74,185,1934-01-19
Wayne,Monte,Rollins,Tree,C,85,235,1955-06-16
Richard,Anthony,Rosenthal,Dick,F-G,77,205,1930-01-20
Henry,,Rosenstein,Hank,F,76,185,1920-06-16
Leonard,Robert,Rosenbluth,Lennie,F,76,173,1933-01-22
Alexander,,Rosenberg,"Petey, Pete",G,70,165,1918-04-07
Robert,Paul,Rose,"Bob, Rob ",G,77,180,1964-12-27
Douglas,Keith,Roth,Doug,C,83,255,1967-08-24
Irwin,P.,Rothenberg,Irv,C,79,215,1921-12-31
Marvin,,Rottner,Mickey,G,70,177,1919-03-23
Danny,Thomas,Roundfield,"Dan, Rounds, Dr. Rounds",F-C,80,205,1953-05-26
Gifford,H.,Roux,Giff,F-C,77,195,1923-06-28
Ronald,Lewis,Rowan,Ron,G,77,200,1962-04-23
James,,Rowinski,Jim,F,80,250,1961-01-04
Reginald,Legrande,Royals,Reggie,C,82,200,1950-06-13
Robert,D.,Royer,Bob,G,70,155,1927-10-15
Edward,Delaney,Rudd,Delaney,G,74,180,1962-11-08
Joseph,,Ruklick,Joe,F-C,81,220,1938-08-03
Jeffrey,Alan,Ruland,Jeff,C-F,82,240,1958-12-16
Bobby,Frank,Rule,"Bob, Golden",C-F,81,220,1944-06-29
William,Felton,Russell,Bill,C,81,215,1934-02-12
Michael,Campanella,Russell,"Campy, Mr. Moves",F,80,215,1952-01-12
Pierre,Angelo,Russell,,F-G,76,190,1949-12-13
Kenneth,L.,Sailors,Kenny,G,70,175,1922-01-14
Albert,Julian,Salvadori,Al,F,81,215,1945-05-06
Juan,Ignacio,Sanchez,Pepe,G,76,195,1977-05-08
Albert,T.,Sanders,"Al, Apple",F,79,240,1950-01-01
Jeffery,Raynard,Sanders,Jeff,F,80,225,1966-01-14
Michael,Anthony,Sanders,Mike,F-G,78,210,1960-05-07
Thomas,Ernest,Sanders,"Tom, Satch",F,78,210,1938-11-08
Daniel,Gregg,Santiago,Dan,C,84,250,1976-06-24
Kenneth,,Satterfield,Kenny,G,74,186,1981-04-12
Frank,Benjamin,Saul,Pep,G-F,74,185,1924-02-16
James,Frederick,Saunders,Fred,F,79,210,1951-06-13
Donald,Joseph,Savage,Don,F-G,75,190,1928-04-09
Bernard,R.,Schadler,Ben,F,72,180,1924-03-09
William,G.,Schaeffer,Billy,F,77,200,1951-12-11
Herman,H.,Schaefer,Herm,G-F,72,175,1919-12-20
Benedict,Michael,Scharnus,"Ben, Whitey",F,74,173,1917-12-11
Marvin,J.,Schatzman,Marv,F,77,200,1927-02-18
Frederick,Appleton,Schaus,Fred,F,76,205,1925-06-30
Daniel,Leslie,Schayes,"Dan, Danny",C-F,83,235,1959-05-10
Adolph,,Schayes,Dolph,F-C,79,195,1928-05-19
Oscar,B.,Schectman,Ossie,G,72,175,1919-03-30
Stephen,Robert,Scheffler,Steve,C-F,81,250,1967-09-03
Thomas,Mark,Scheffler,Tom,C,83,240,1954-10-27
David,Gene,Schellhase,"Dave, Super Shell",G,75,205,1944-10-14
Herbert,Frederick,Scherer,Herb,C,81,212,1929-12-21
Richard,Dean,Schnittker,"Dick, Sniff",F,77,200,1928-05-27
Russell,,Schoene,Russ,F-C,82,210,1960-04-16
David,A.,Scholz,Dave,F,80,220,1948-04-12
Milton,W.,Schoon,Milt,C,79,230,1922-02-25
Richard,A.,Schulz,Dick,F-G,74,192,1917-01-03
Howard,Henry,Schultz,"Howie, Stretch, Steeple",C-F,78,200,1922-07-03
Charles,Thomas,Scott,Charlie,G-F,77,175,1948-12-15
John,Raymond,Scott,"Ray, Chink",F-C,81,215,1938-07-12
Edwin,,Searcy,Ed,F,78,210,1952-04-17
Kenneth,Robert,Sears,"Ken, Kenny, Big Cat",F,81,195,1933-08-17
Marshall,Wayne,See,Wayne,G,75,190,1923-11-03
Glendon,L.,Selbo,Glen,G-F,75,195,1926-03-29
Joshua,C.,Selby,Josh,G,74,183,1991-03-27
Bradley,Donn,Sellers,Brad,C-F,84,210,1962-12-17
Phillip,,Sellers,Phil,F-G,76,195,1953-11-20
Rolland,A.,Seltz,Rollie,G-F,70,165,1924-01-25
Lester,Revell,Selvage,"Les, Lightning",G,73,175,1943-03-07
Franklin,Delano,Selvy,Frank,G-F,74.5,180,1932-11-09
James,J.,Seminoff,Jim,G-F,74,190,1922-09-01
Nicholas,,Shaback,Nick,G,71,180,1918-09-10
Ray,Lynn,Shackelford,Lynn,F,77,190,1947-08-27
Howard,Payne,Shannon,Howie,G-F,73,175,1923-06-10
Charles,Edward,Share,"Chuck, Charlie",C,83,235,1927-03-14
William,Walton,Sharman,Bill,G,73,175,1926-05-25
Ronald,Dean,Shavlik,"Ron, Ronnie",F,79,195,1933-12-04
Joseph,Casey,Shaw,Casey,C,83,260,1975-07-20
Robert,F.,Shea,Bob,F,74,194,1924-09-11
Frederick,Jolley,Sheffield,Fred,F,74,165,1923-11-05
Jeffrey,Kyle,Sheppard,Jeff,G,75,190,1974-09-29
Steven,Bernard,Sheppard,"Steve, Bear",F,78,210,1954-03-21
Edmund,,Sherod,Ed,G,74,170,1959-09-13
Charles,William,Shipp,"Charley, Jo-Jo",G-F,73,200,1913-12-03
Eugene,,Short,Gene,F,78,200,1953-08-07
Richard,G.,Shrider,Dick,G,74,190,1923-02-07
Eugene,William,Shue,Gene,G,74,170,1931-12-18
Donald,Mark,Sibley,Mark,G,74,175,1950-11-13
Donald,Roy,Sidle,Don,F-C,80,215,1946-06-21
Michael,Barnwell,Silliman,Mike,F,78,225,1944-05-05
Cornelius,Leo,Simmons,Connie,C-F,80,222,1925-03-15
John,Earl,Simmons,Johnny,G,73,184,1924-07-07
Walter,J.,Simon,Walt,F-G,78,200,1939-12-01
LuBara,Dixon,Simpkins,Dickey,F,81,248,1972-04-06
Robert,Antell,Sims,"Bob, Bobby",G-F,77,220,1938-10-09
Hollis,Douglas,Sims,Doug,F,79,195,1943-06-29
Christopher,Carl,Singleton,Chris,F,80,230,1989-11-21
Emilio,J.,Sinicola,Zeke,G,70,165,1929-01-25
Charles,E.,Sitton,Charlie,F,80,210,1962-07-03
Albert,L.,Skinner,Al,G,75,190,1952-06-16
Talvin,,Skinner,"Tal, Tab",F-G,77,195,1952-09-10
Myer,Upton,Skoog,Whitey,G,71,180,1926-11-02
Jeffrey,Alan,Slade,Jeff,F,78,220,1941-03-01
Reginald,Dwayne,Slater,Reggie,F,79,215,1970-08-27
James,W.,Slaughter,Jim,C,83,210,1928-05-13
Gerald,Eugene,Sloan,"Jerry, Spider",G-F,77,195,1942-03-28
Jonathan,Keith,Smart,Keith,G,73,175,1964-09-21
Arthur,John,Smiley,"Jack, Smiles",F-G,75,190,1922-12-22
Alan,Richard,Smith,Al,G,73,185,1947-01-15
William,F.,Smith,Bill,G-F,77,190,1939-04-26
Robert,,Smith,"Bobby, Bingo",F-G,77,195,1946-02-26
Robert,Joseph,Smith,"Bobby, Bob ",G,75,185,1937-08-20
Delbert,Bower,Smith,Deb,F,75,180,1920-01-07
Donald,E.,Smith,Don,G-F,74,190,1920-07-27
Donald,,Smith,"Don, Doctor",G,72,160,1951-10-10
Douglas,,Smith,Doug,F,82,220,1969-09-17
Edward,Bernard,Smith,Ed,F,78,180,1929-07-05
Gregory,Darnell,Smith,Greg,F,77,195,1947-01-28
Joseph,Leynard,Smith,Joe,F,82,225,1975-07-26
Joshua,,Smith,Josh,F,81,210,1985-12-05
Kenneth,,Smith,"Kenny, The Jet",G,75,170,1965-03-08
Kenneth,Wayne,Smith,"Ken, Grasshopper",F,79,185,1953-07-12
Philip,Arnold,Smith,Phil,G,76,185,1952-04-22
Randolph,,Smith,Randy,G-F,75,160,1948-12-12
Reginald,D.,Smith,Reggie,C,82,240,1970-08-21
Steven,Delano,Smith,Steve,G,79,200,1969-03-31
Charles,Anton,Smith,Tony,G,75,185,1968-06-14
William,C.,Smith,Willie,G,74,170,1953-10-26
Michael,Frank,Smrek,Mike,C,84,250,1962-08-31
Joseph,George,Smyth,Joe,F,75,215,1929-05-22
Richard,J.,Snyder,Dick,G-F,77,205,1944-02-01
George,Edward,Sobek,Chips,G-F,72,180,1920-02-10
Ronald,Charles,Sobie,Ron,G,75,185,1934-09-21
Willard,L.,Sojourner,"Willie, Rainbow",C-F,80,225,1948-09-10
William,James,Solomon,"Will, Willie",G,73,185,1978-07-20
Willard,F.,Somerset,Willie,G,68,170,1942-03-17
David,Lowell,Sorenson,"Dave, Sunshine",F,79,225,1948-07-08
John,Kenneth,Spain,Ken,C,81,225,1946-10-06
James,Gerard,Spanarkel,Jim,G-F,77,190,1957-06-28
Daniel,E.,Sparks,Dan,F,79.5,200,1945-04-17
Marion,Odicca,Spears,Odie,G,76.5,205,1925-06-26
Arthur,Edward,Spector,"Art, Speed",F,76,200,1920-10-17
Lewis,G.,Spicer,Lou,F,74,195,1922-11-12
Arthur,Cornelius,Spoelstra,Art,C,81,220,1932-09-11
James,E.,Springer,Jim,C,81,235,1926-06-17
James,Winfred,Spruill,Jim,G,74,225,1923-02-26
Isaac,,Stallworth,Bud,F-G,77,190,1950-01-18
David,A.,Stallworth,"Dave, The Rave",F-C,79,200,1941-12-20
Edmund,A.,Stanczak,"Ed, Moose, Stan",F,73,185,1921-08-15
Matthew,Todd,Steigenga,Matt,F,79,200,1970-03-27
John,Francis,Stephens,"Jack, Junior",G-F,75,185,1933-05-18
Michael,Holbrook,Steppe,Brook,G-F,77,190,1959-11-07
Norman,E.,Stewart,Norm,F,77,200,1935-01-20
Gregory,,Stiemsma,Greg,C,83,260,1985-09-26
Stephen,Samuel,Stipanovich,Steve,C,83,245,1960-11-17
Samuel,Elwood,Stith,Sam,G,74,185,1937-07-22
Thomas,Alvin,Stith,Tom,F,77,210,1939-01-21
Predrag,,Stojakovic,Peja,F-G,81,220,1977-06-09
Edward,Kobie,Stokes,Ed,C,84,264,1971-09-03
Gregory,Lewis,Stokes,Greg,F-C,81,220,1963-08-05
Arthur,F.,Stolkey,Art,G-F,73,180,1920-10-23
Amar'e,Carsares,Stoudemire,AKA Amare Stoudemire,F-C,82,245,1982-11-16
Charles,Salim,Stoudamire,Salim,G,73,179,1982-10-11
William,Louis,Stricker,Bill,F,80.5,210,1948-01-22
Demerick,Montae,Strickland,Erick,G,75,210,1973-11-25
Rodney,,Strickland,"Rod, Hot Rod",G,75,175,1966-07-11
William,Lamont,Strothers,Lamont,G,76,190,1968-05-10
William,D.,Stroud,"W.D., Red",G,72,160,1941-05-02
Eugene,Andrew,Stump,Gene,F-G,74,185,1923-11-13
Stanley,J.,Stutz,Stan,G-F,70,170,1920-04-14
Robert,,Sura,"Bobby, Bob",G,77,200,1973-03-25
Richard,C.,Surhoff,Dick,F,76,210,1929-11-16
Gregory,Ray,Sutton,Greg,G,74,170,1967-12-03
